Datetime,MAE,P.Waterlevel,P.Waterlevel-1,P.Waterlevel-2,P.Waterlevel-3,T.Waterlevel,T.Waterlevel-1,T.Waterlevel-2,T.Waterlevel-3
2021-02-25 12:00:00,0.44180126522911933,15.875955581665039,12.041454315185547,11.987056732177734,21.20764732,16.205666666666666,12.558333333333334,12.558333333333334,21.923291666666668
2021-02-25 18:00:00,0.4372477422078452,15.875909805297852,12.04145336151123,11.987120628356934,21.207670211791992,16.205750000000002,12.555000000000001,12.555000000000001,21.924125000000004
2021-02-26 00:00:00,0.4326993149333531,15.875858306884766,12.041343688964844,11.987081527709961,21.207626342773438,16.205833333333334,12.551666666666666,12.551666666666666,21.924958333333333
2021-02-26 06:00:00,0.42816251139110995,15.87629508972168,12.041851043701172,11.987563133239746,21.20821762084961,16.205916666666667,12.548166666666667,12.548166666666667,21.92579166666667
2021-02-26 12:00:00,0.42386196054882486,15.876522064208984,12.042108535766602,11.98781681060791,21.20854377746582,16.206,12.544916666666667,12.544916666666667,21.926625
2021-02-26 18:00:00,0.41939205800162416,15.876773834228516,12.042454719543457,11.988113403320312,21.208898544311523,16.206083333333332,12.542083333333332,12.542083333333332,21.927458333333334
2021-02-27 00:00:00,0.41469111940595843,15.877032279968262,12.042856216430664,11.988424301147461,21.209247589111328,16.206166666666668,12.538749999999999,12.538749999999999,21.928291666666667
2021-02-27 06:00:00,0.410216989,15.877264976501465,12.043169975280762,11.988678932189941,21.20954704284668,16.20625,12.535166666666667,12.535166666666667,21.929125000000003
2021-02-27 12:00:00,0.40581771,15.877528190612793,12.043549537658691,11.988972663879395,21.209875106811523,16.206333333333333,12.533416666666666,12.533416666666666,21.92995833333333
2021-02-27 18:00:00,0.4014215549786886,15.87773323059082,12.043896675109863,11.98924732208252,21.210155487060547,16.20641666666667,12.530249999999999,12.530249999999999,21.930791666666668
2021-02-28 00:00:00,0.3971347701602512,15.87814998626709,12.04449177,11.989705085754395,21.210683822631836,16.2065,12.527083333333334,12.527083333333334,21.931625
2021-02-28 06:00:00,0.3928440586090088,15.878607749938965,12.045144081115723,11.99021053314209,21.211273193359375,16.206583333333334,12.52375,12.52375,21.932458333333333
2021-02-28 12:00:00,0.3883276471349928,15.87905502319336,12.04583740234375,11.990748405456543,21.21187400817871,16.206666666666667,12.5205,12.5205,21.93329166666667
2021-02-28 18:00:00,0.38389505793253575,15.879318237304688,12.046249389648438,11.991084098815918,21.21224021911621,16.206750000000003,12.51725,12.51725,21.934125000000005
2021-03-01 00:00:00,0.37964928834703227,15.87942886352539,12.046390533447266,11.991194725036621,21.21236228942871,16.206833333333336,12.514083333333332,12.514083333333332,21.93495833333333
2021-03-01 06:00:00,0.37546579925749035,15.879544258117676,12.046546936035156,11.99129867553711,21.212478637695312,16.206916666666665,12.510833333333332,12.510833333333332,21.935791666666667
2021-03-01 12:00:00,0.3712327032089233,15.879748344421387,12.046866416931152,11.991521835327148,21.212726593017578,16.207,12.507666666666667,12.507666666666667,21.936625
2021-03-01 18:00:00,0.36703026873270667,15.879913330078125,12.047231674194336,11.991813659667969,21.21299934387207,16.207083333333333,12.5045,12.5045,21.93745833333333
2021-03-02 00:00:00,0.36276236713197496,15.88000202178955,12.04736328,11.991923332214355,21.213119506835938,16.20716666666667,12.501416666666668,12.501416666666668,21.938291666666665
2021-03-02 06:00:00,0.3587385790083143,15.880038261413574,12.047382354736328,11.991948127746582,21.213153839111328,16.207250000000002,12.4985,12.4985,21.939125
2021-03-02 12:00:00,0.3546442289670308,15.880117416381836,12.047473907470703,11.992012023925781,21.213228225708008,16.20733333333333,12.495416666666667,12.495416666666667,21.93995833333333
2021-03-02 18:00:00,0.3507406893730164,15.880280494689941,12.047738075256348,11.9921875,21.21341323852539,16.207416666666667,12.492416666666665,12.492416666666665,21.940791666666666
2021-03-03 00:00:00,0.34667101938459605,15.880410194396973,12.047959327697754,11.992341995239258,21.21357536315918,16.2075,12.4895,12.4895,21.941625000000002
2021-03-03 06:00:00,0.34256082750956207,15.880575180053711,12.048208236694336,11.992534637451172,21.21379852294922,16.207583333333336,12.486749999999999,12.486749999999999,21.94245833333333
2021-03-03 12:00:00,0.33868768929375526,15.880843162536621,12.048635482788086,11.99286175,21.214170455932617,16.207666666666668,12.483916666666667,12.483916666666667,21.943375000000003
2021-03-03 18:00:00,0.3347960845629373,15.88109016418457,12.049018859863281,11.993165969848633,21.21451759338379,16.20775,12.480916666666667,12.480916666666667,21.944291666666665
2021-03-04 00:00:00,0.3309333684179517,15.881047248840332,12.048933982849121,11.993114471435547,21.21445083618164,16.207833333333333,12.478083333333334,12.478083333333334,21.945208333333337
2021-03-04 06:00:00,0.3271516949229768,15.879266738891602,12.046733856201172,11.991096496582031,21.21201515197754,16.207916666666666,12.475166666666667,12.475166666666667,21.946125
2021-03-04 12:00:00,0.32327883729934676,15.879015922546387,12.046469688415527,11.99085521697998,21.211694717407227,16.208000000000002,12.472083333333332,12.472083333333332,21.94704166666667
2021-03-04 18:00:00,0.31947782563103544,15.87907886505127,12.04657269,11.990936279296875,21.211776733398438,16.208083333333335,12.469416666666666,12.469416666666666,21.947958333333332
2021-03-05 00:00:00,0.31573623366885695,15.879103660583496,12.046504974365234,11.99091911315918,21.211780548095703,16.208166666666667,12.46675,12.46675,21.948874999999997
2021-03-05 06:00:00,0.3118435212983024,15.87915325164795,12.046460151672363,11.990921974182129,21.211824417114258,16.20825,12.464,12.464,21.949791666666666
2021-03-05 12:00:00,0.3078753683725992,15.879260063171387,12.046515464782715,11.99099349975586,21.211942672729492,16.208333333333332,12.46125,12.46125,21.95070833333334
2021-03-05 18:00:00,0.30398809288872597,15.879415512084961,12.046667098999023,11.991135597229004,21.212135314941406,16.183833333333332,12.429333333333334,12.429333333333334,21.920374999999996
2021-03-06 00:00:00,0.30077464509540125,15.879576683044434,12.046806335449219,11.991265296936035,21.21232795715332,16.156750000000002,12.395083333333334,12.395083333333334,21.895708333333335
2021-03-06 06:00:00,0.2979874509705437,15.87976360321045,12.047005653381348,11.991434097290039,21.212554931640625,16.15683333333333,12.39175,12.39175,21.896625000000004
2021-03-06 12:00:00,0.2953135471555921,15.879849433898926,12.047041893005371,11.991477966308594,21.21264076,16.15341666666667,12.383166666666666,12.383166666666666,21.894416666666668
2021-03-06 18:00:00,0.29272074943118614,15.87983512878418,12.046918869018555,11.991402626037598,21.212587356567383,16.134416666666667,12.375499999999999,12.375499999999999,21.875583333333335
2021-03-07 00:00:00,0.29031078567504875,15.87983512878418,12.04680347442627,11.991350173950195,21.212568283081055,16.11541666666667,12.349666666666668,12.349666666666668,21.861333333333334
2021-03-07 06:00:00,0.28808321213192406,15.879853248596191,12.046731948852539,11.991339683532715,21.212596893310547,16.096416666666666,12.329166666666667,12.329166666666667,21.85058333333333
2021-03-07 12:00:00,0.28628860235214226,15.879904747009277,12.046692848205566,11.99134349822998,21.21265221,16.077416666666668,12.318499999999998,12.318499999999998,21.845666666666666
2021-03-07 18:00:00,0.2847106804317897,15.879919052124023,12.046629905700684,11.991329193115234,21.212675094604492,16.058416666666666,12.313666666666668,12.313666666666668,21.843583333333335
2021-03-08 00:00:00,0.28317130089865783,15.879868507385254,12.046451568603516,11.991216659545898,21.21258544921875,16.039416666666668,12.307916666666667,12.307916666666667,21.843166666666665
2021-03-08 06:00:00,0.2816389546500311,15.87979507446289,12.046276092529297,11.991094589233398,21.212465286254883,16.020416666666666,12.302333333333335,12.302333333333335,21.84283333333333
2021-03-08 12:00:00,0.28031142775217677,15.87969685,12.046035766601562,11.990937232971191,21.21231460571289,16.001416666666668,12.297,12.297,21.84266666666667
2021-03-08 18:00:00,0.2788585945129393,15.87964153289795,12.045881271362305,11.990854263305664,21.21224021911621,15.982416666666667,12.292666666666666,12.292666666666666,21.842499999999998
2021-03-09 00:00:00,0.2776331,15.879555702209473,12.045660972595215,11.990721702575684,21.21212387084961,15.963416666666667,12.287916666666666,12.287916666666666,21.84241666666667
2021-03-09 06:00:00,0.2765723329861957,15.879488945007324,12.04548168182373,11.990622520446777,21.21204376220703,15.944416666666667,12.283166666666666,12.283166666666666,21.842333333333332
2021-03-09 12:00:00,0.27553944,15.879450798034668,12.045391082763672,11.990574836730957,21.211999893188477,15.925416666666665,12.278666666666664,12.278666666666664,21.842249999999996
2021-03-09 18:00:00,0.2745173195521036,15.879350662231445,12.045220375061035,11.990446090698242,21.211856842041016,15.906416666666667,12.274666666666667,12.274666666666667,21.842166666666667
